,text,new_label
124,সময়ের বিবর্তন পরী ব্রা পাশাপাশি প্যান্টি কিনার টাকার অভাবে ভুগছে প্লিজ সবাই লাভ দিয়ে পরীমনির প্যান্টি ব্রার টাকা এক লাভ টাকা,bully
125,শুনলাম ব্যাগ তোমাকে খেয়ে ছেরে যায়,bully
126,সরকার মাগির বাল ফালাতে পারবে খারাপ চাইলাম আবেগ রাখতে পারলাম,bully
127,দুধু গুলা ছোট বুক টানা দিয়ে বড় দেখাও,bully
128,শাউয়ার গান,bully
129,একটা ম,bully
130,জামা পড়লো,bully
131,ক্ষমতার নটি ট্রাম্পের দেশে থাকতে পারছে,bully
132,এগুলো প্রকল্পিত কাহিনি রাজনিতি চাইল মানুষকে ধোকা অা লীগ কথা মানুষ অা লীগ,bully
133,চুতমারানি দিলি দেশটা ভাসাইয়া লিমিট ক্রস কইরা ফেমাস প্রভা পারেনি চুদির ভাই ৩৪ টা মালের সাথে চু্্্ করসো ঠিকাসে ফুল নুড আসি গেসো,bully
134,শিল্পী সমিতির দাম্ভিকতার জন্যই এতটা পিছিয়ে অনেকগুলো নিজেরাই সমালোচনা দেখেছি বললাম,bully
135,গরীবের মালকোভা,bully
136,আপনারা খারাপ ভাষা আপনারা পরকালে আখিরাতে বিশ্বাস ধর্মকে হাস্যকর বানাইলেন ভাইয়ারা ধর্ম নিশ্চই এইসব সাপোর্ট ভুল আসলেই মুসলিম হয়ে ভদ্র ভাষায় সমালচনা,bully
137,পোস্ট শুধুই হাঁসি পায় পরকালে বিশ্বাস করেনা আল্লাহর বিচার দেয় কথায় লজ্জাহীনরা উলঙ্গ কখনো লজ্জা পয় লজ্জা থাকলে আল্লাহর তওবা দীন অনুযায়ী চলো ফেসবুকে পোস্ট অভিনয় হবেনা পাবলিক বুঝবে আসলেই হইছো নয়তো পাবলিক তোমারে বড় বড় বাঁশ দিবে,bully
138,অাপনি ধর্ম মানেন অাপনার ব্যক্তিগত বিষয় অন্যের ধর্ম বিশ্বাসে অাপনি অাঘাত অাপনার পরিবার শিক্ষা পেয়ে শিক্ষা ত্যাগ করুন অাল্লাহই সবচেয়ে বড় হেদায়েতের মালিক অাপনি হেদায়েতপ্রাপ্ত হোন,bully
